computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		41	female	19	noASRT	noPattern	1	1	1	1	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,7013238999934401	0	1	1	none	none
Laposka		41	female	19	noASRT	noPattern	1	1	1	2	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5598873000126332	0	3	3	none	none
Laposka		41	female	19	noASRT	noPattern	1	1	1	3	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5493283999967389	0	2	2	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	4	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,607117899984587	0	1	1	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	5	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,7511401000083424	0	2	2	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	6	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5089343000145163	0	4	4	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	7	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6659578999970108	0	1	1	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	8	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5990003999904729	0	2	2	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	9	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5668992999999318	0	4	4	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	10	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6069082000176422	0	3	3	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	11	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6307115000090562	0	2	2	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	12	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6469751999829896	0	3	3	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	13	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6314942999742925	0	4	4	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	14	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5192157000128645	0	3	3	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	15	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5669879000051878	0	2	2	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	16	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5434297999890987	0	4	4	False	False
Laposka		41	female	19	noASRT	noPattern	1	1	1	17	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5913097000156995	0	2	2	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	18	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,5348417999921367	0	4	4	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	19	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6712871000054292	0	2	2	False	True
Laposka		41	female	19	noASRT	noPattern	1	1	1	20	59,940574908136234	16,67808403359812	0,2593819285127686	Gold	random	none	0,6151744999806397	0	2	2	False	False
