computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		48	female	20	noASRT	noPattern	1	1	1	1	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,5167867999989539	0	1	1	none	none
Laposka		48	female	20	noASRT	noPattern	1	1	1	2	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,46874800001387484	0	3	3	none	none
Laposka		48	female	20	noASRT	noPattern	1	1	1	3	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3888167999975849	0	2	2	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	4	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3647929999860935	0	3	3	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	5	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3405276999983471	0	3	3	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	6	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,34074519999558106	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	7	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3647638999973424	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	8	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3246923999977298	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	9	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,38870380001026206	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	10	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3249074000050314	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	11	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,36475089998566546	0	4	4	True	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	12	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,32481819999520667	0	2	2	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	13	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,30871780001325533	0	2	2	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	14	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3248297999962233	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	15	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,33273470000131056	0	2	2	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	16	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,33277349997661076	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	17	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,38071719999425113	0	3	3	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	18	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3007795999874361	0	1	1	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	19	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3808914999826811	0	3	3	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	20	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,34873830000287853	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	21	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3888821000000462	0	2	2	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	22	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3407440999872051	0	4	4	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	23	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3728677000035532	0	3	3	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	24	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,364832799998112	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	25	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3166087999998126	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	26	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,31675570001243614	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	27	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,40475960000185296	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	28	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,31644369999412447	0	4	4	True	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	29	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,4448391000041738	0	3	3	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	30	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3487380000005942	0	1	1	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	31	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,35674570000264794	0	4	4	False	False
Laposka		48	female	20	noASRT	noPattern	1	1	1	32	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3728426000161562	0	1	1	False	True
Laposka		48	female	20	noASRT	noPattern	1	1	1	33	59,95796946444539	16,671718487578655	0,10302762880914829	Gold	random	none	0,3567514000169467	0	3	3	False	False
